best_score_,best_params,r2,mae,mse,rmse,mape,pred_values,original_values
-0.0002581689574678118,"{'batch_size': 32, 'dropout_rate': 0.2, 'epochs': 60, 'units': 150}",0.9922630510553287,185.03543281713655,58239.98864188984,241.3296265316172,0.7273321776740185,"[25959.98, 25441.209, 25192.014, 24444.12, 24322.316, 24428.023, 24027.377, 23743.77, 23568.305, 23443.928, 23369.484, 23630.586, 24235.605, 24641.037, 24964.812, 24787.09, 24654.033, 25875.3, 26754.887, 28071.543, 28630.064, 29038.004, 29179.83, 29510.988, 29212.346, 28994.547, 28455.605, 28102.117, 28740.293, 29483.484, 29771.389, 29601.455, 29571.271, 29314.066, 29240.652, 28693.078, 28577.316, 28946.408, 29562.848, 29809.936, 29201.615, 29140.955, 28793.863, 28474.574, 28017.53, 27594.895, 27037.516, 26395.77, 25977.121, 25367.635, 25157.209, 24713.066, 24408.764, 24319.748, 24115.213, 23643.93, 23572.77, 23456.293, 23385.479, 23481.562, 24193.164, 24603.42, 25001.85, 24517.785, 24783.516, 25791.748, 26793.99, 27880.38, 28515.336, 28919.523, 29017.07, 29602.898, 29258.25, 29139.225, 28687.111, 28132.543, 28938.69, 29789.75, 30077.256, 29922.197, 29758.697, 29726.936, 29489.402, 28881.004, 28464.365, 28990.656, 29531.082, 29589.508, 28888.168, 28751.092, 28533.846, 28244.178, 27565.656, 27272.213, 26785.541, 26201.422, 25776.742, 25098.22, 25061.77, 24440.777, 24182.45, 24230.266, 23883.535, 23590.775, 23337.69, 23352.783, 23325.986, 23474.455, 23918.293, 24742.941, 25014.006, 24558.604, 24672.3, 25704.006, 26834.986, 27866.006, 28377.68, 28880.666, 29020.793, 29381.549, 29102.133, 28799.633, 28411.666, 27783.512, 28376.63, 29323.525, 29573.512, 29308.166, 29106.797, 28639.775, 28733.252, 28311.191, 28207.72, 28638.87, 29004.496, 28909.887, 28119.158, 28096.344, 27748.736, 27513.242, 27019.945, 26756.727, 26047.229, 25243.285, 25140.266, 24460.99, 24027.264, 23809.508, 23462.332, 23273.6, 23158.863, 23093.975, 22528.223, 22649.006, 22692.77, 22569.914, 23589.71, 23871.023, 24376.516, 23945.453, 23925.53, 24775.002, 26399.553, 26885.385, 27693.623, 28157.58, 28406.768, 28870.16, 28796.146, 28383.736, 27071.37, 26092.182, 26981.88, 28585.357, 29161.482, 28862.43, 28791.55, 28710.244, 28367.236, 27668.799, 26972.484, 28126.33, 29025.027, 28965.176, 28194.41, 28188.668, 27846.725, 27452.152, 27014.072, 26592.793, 26163.824, 25612.459, 24954.389, 24457.105, 23978.06, 23669.377, 23551.568, 23163.521, 23075.709, 22933.852, 22399.314, 22465.504, 22489.33, 22399.37, 23124.828, 23287.508, 23458.465, 23107.074, 22659.238, 23097.424, 23800.268, 24612.549, 25183.096, 25504.719, 25799.213, 26263.055, 25858.96, 25619.336, 25099.0, 24273.676, 24453.486, 25074.781, 24860.156, 24398.14, 24251.076, 24472.166, 24247.678, 23873.412, 24160.768, 24826.182, 25416.648, 25996.791, 25200.129, 24997.15, 24957.262, 24616.951, 24205.81, 23707.818, 23244.611, 22551.0, 22026.941, 21595.176, 21244.406, 20914.318, 20581.691, 20670.5, 20391.172, 20193.826, 19924.023, 19852.133, 19915.473, 19969.71, 20357.387, 20630.574, 20833.516, 19883.748, 19303.244, 20051.693, 19496.564, 20325.342, 20355.768, 20435.604, 20629.254, 20865.594, 20790.836, 20812.363, 20938.27, 20525.984, 20870.355, 21174.705, 21500.592, 21092.385, 21407.912, 21720.791, 21913.062, 22003.797, 22378.68, 22690.396, 24052.447, 25474.303, 24669.998, 24198.482, 24385.158, 24178.117, 23884.54, 23391.883, 22824.045, 22527.834, 22071.838, 21435.623, 21173.205, 20773.053, 20900.396, 20583.035, 20247.11, 20368.723, 20132.016, 19832.053, 20072.674, 20155.969, 20839.883, 21468.703, 21955.256, 21794.275, 22567.418, 23794.49, 25161.174, 26419.316, 27379.107, 27985.234, 28263.58, 28767.32, 28668.684, 28506.186, 27900.738, 27358.562, 28103.078, 29340.402, 29532.479, 29311.523, 29304.373, 29340.049, 29052.994, 28517.312, 28456.85, 29153.113, 29336.113, 29704.375, 29152.268, 28964.486, 28577.38, 28035.291, 27352.584, 26814.646, 26393.727, 25714.0, 25352.81, 24520.969, 24086.568, 24240.95, 23861.348, 23501.734, 23385.883, 23202.176, 23005.625, 22929.643, 22883.855, 22601.514, 23449.855, 23878.908, 24231.633, 24077.93, 24151.516, 25218.273, 26540.492, 27554.68, 28149.336, 28672.854, 28862.887, 29192.441, 29037.97, 28867.945, 28207.764, 27802.053, 28722.47, 29731.117, 29871.96, 29862.053, 29638.994, 29480.998, 29265.953, 28866.262, 28637.914, 29392.018, 29740.328, 30082.402, 29449.662, 29339.871, 28918.049, 28636.81, 28109.746, 27605.436, 27192.996, 26291.748, 25878.371, 25205.59, 24819.959, 24313.748, 24116.363, 23888.848, 23844.896, 23427.885, 23146.713, 23063.863, 23301.934, 23228.635, 23726.838, 24292.963, 24831.107, 24391.945, 24320.47, 25794.924, 26650.938, 28254.791, 28547.195, 29149.643, 29151.19, 29576.74, 29319.264, 29013.307, 28381.72, 27911.193, 29112.28, 29771.135, 30064.004, 29858.328, 29614.072, 29515.336, 29228.494, 28697.072, 28871.166, 29139.08, 29793.158, 29897.17, 29490.682, 29243.781, 28967.723, 28653.807, 28241.223, 27844.229, 27222.037, 26255.02, 25927.207, 25240.354, 24884.025, 24594.822, 24118.777, 24250.861, 23993.338, 23831.283, 23420.146, 23385.207, 23230.338, 23534.994, 24121.057, 24513.977, 24955.098, 24292.215, 24091.66, 25583.404, 26681.035, 27713.723, 28207.082, 28564.533, 29000.283, 29420.865, 29095.717, 29064.812, 28193.98, 28014.291, 28942.32, 29641.49, 29939.016, 29752.25, 29652.957, 29595.518, 29326.045, 28789.205, 28687.258, 29159.264, 29537.598, 30059.732, 29496.955, 29347.143, 28951.346, 28563.184, 28363.742, 27695.434, 26922.613, 26483.662, 26101.459, 25189.914, 24825.715, 24497.004, 24312.94, 23887.893, 23858.102, 23465.072, 23238.531, 23167.281, 23201.07, 22987.07, 23918.346, 24324.758, 24467.295, 24204.266, 24163.672, 25217.398, 26336.047, 27345.773, 28000.549, 28451.879, 28627.191, 29125.592, 29008.879, 28630.676, 27128.783, 26131.914, 27672.902, 29300.256, 29478.045, 29292.918, 29262.766, 29116.156, 28831.62, 28147.861, 27775.223, 28552.654, 29179.73, 29414.992, 28850.137, 28530.758, 28317.266, 27860.547, 27360.295, 26909.344, 26197.969, 25540.693, 25227.398, 24991.812, 24117.502, 23614.938, 23682.15, 23287.242, 23089.771, 22855.514, 22542.014, 22211.957, 22389.654, 22556.771, 22873.006, 23328.79, 23496.379, 22647.912, 22534.215, 23090.785, 23656.334, 24652.281, 25292.76, 25548.65, 25542.826, 26329.152, 26108.473, 26024.545, 25499.023, 24787.066, 25377.586, 26098.305, 26067.004, 25873.646, 25647.242, 25685.66, 25553.27, 25116.74, 25007.637, 25378.72, 26631.736, 27565.01, 26809.453, 26317.328, 26339.387, 25817.592, 25616.531, 24751.14, 24389.594, 23768.271, 23360.137, 22803.959, 22206.994, 22027.348, 21799.99, 21470.447, 21035.775, 21127.275, 20802.992, 20845.477, 20676.373, 20561.084, 21294.86, 21327.395, 21491.076, 20920.098, 20005.549, 20413.738, 20617.738, 21112.818, 21123.639, 21453.49, 21583.08, 21909.975, 22054.834, 21924.252, 21881.16, 21694.135, 22036.871, 22194.656, 22394.484, 22240.098, 22377.61, 22529.422, 22749.096, 22991.709, 22996.363, 23252.266, 24701.91, 26193.982, 25565.266, 24783.416, 25210.717, 24973.148, 24640.705, 24148.383, 23407.436, 22931.053, 22669.092, 21884.717, 21543.424, 21095.166, 21170.395, 20857.844, 20777.39, 20341.732, 20277.912, 20400.791, 20282.91, 20500.041, 21524.629, 22107.889, 22701.107, 22020.451, 21845.594, 23297.475, 24708.781, 25783.139, 26307.924, 26972.348, 27341.197, 27939.822, 28082.54, 28000.725, 27199.643, 26049.846, 26954.756, 28912.451, 28967.572, 28681.361, 28788.79, 28904.84, 28634.465, 27999.871, 27501.346, 28066.486, 28854.195, 29001.766, 28446.982, 28285.6, 28229.875, 27713.854, 27379.791, 26681.209, 25765.926, 25350.79, 24910.639, 24312.326, 23826.904, 23070.805, 23160.213, 23048.332, 22626.393, 22479.188, 22316.244, 22266.12, 22269.17, 22493.531, 23166.639, 23792.838, 24144.852, 23710.936, 23095.691, 24470.111, 25538.793, 26805.135, 27410.53, 27559.797, 27823.715, 28395.873, 28353.123, 28146.31, 27475.754, 26554.115, 27673.426, 29005.281, 29312.47, 29093.834, 29143.947, 29151.355, 28980.889, 28497.61, 28178.885, 28137.105, 29131.314, 29690.252, 29152.443, 28911.65, 28638.256, 28322.89, 27828.283, 27416.998, 26631.002, 25979.064, 25615.693, 24785.023, 24558.473, 24027.322, 23806.643, 23778.54, 23426.273, 23201.2, 23027.414, 22802.006, 22776.234, 22983.133, 24043.19, 24364.746, 24822.39, 24262.148, 23735.115, 24959.39, 25963.045, 27320.943, 27822.844, 28095.498, 28437.074, 28810.656, 28991.928, 28636.084, 27836.285, 27071.316, 28310.674, 29602.664, 29608.082, 29438.533, 29414.229, 29346.68, 29123.367, 28603.686, 28451.844, 28927.652, 29575.764, 29876.814, 29361.436, 29233.045, 28918.285, 28796.303, 28301.182, 27800.588, 26955.848, 26098.336, 25979.96, 25108.45, 24768.281, 24620.945, 24008.564, 23872.785, 23851.068, 23585.215, 23221.05, 23232.246, 23233.16, 23406.5, 24329.83, 24506.977, 25441.934, 24658.484, 24129.064, 25502.943, 26332.764, 27743.549, 28155.652, 28588.102, 28648.379, 29102.799, 29151.412, 28992.174, 28024.537, 27317.193, 28947.941, 29801.49, 29824.92, 29573.545, 29567.115, 29539.34, 29190.28, 28739.928, 28681.387, 29194.68, 29602.268, 29923.426, 29514.746, 29279.07, 29023.332, 28719.766, 28261.285, 27842.78, 27079.066, 26311.754, 26013.693, 25311.846, 24887.574, 24695.854, 24284.875, 24185.111, 24044.443, 23616.193, 23559.57, 23382.701, 23283.416, 23581.004, 24284.514, 24787.809, 25314.857, 24699.084, 24085.967, 25570.832, 26390.668, 27329.502, 28159.139, 28518.28, 28462.621, 29410.7, 29302.512, 28881.145, 27346.104, 26270.506, 28346.71, 29614.451, 29811.678, 29653.979, 29653.629, 29466.072, 29286.08, 28582.336, 28314.031, 29009.992, 29451.666, 29933.027, 29396.182, 28987.4, 28976.137, 28358.248, 27904.047, 27361.662, 26748.78, 25914.016, 25583.318, 25010.65, 24645.768, 24182.646, 24024.707, 23762.598, 23650.215, 23103.854, 23046.223, 23060.66, 22526.082, 22871.998, 23522.807, 23955.93, 24219.01, 23337.406, 22796.44, 23292.87, 24115.242, 25178.133, 25359.51, 25994.396, 26135.436, 26726.664, 26478.826, 26633.906, 26097.805, 25221.994, 26020.742, 26846.738, 26790.984, 26490.496, 26269.766, 26310.156, 26158.035, 25895.357, 25856.05, 26145.191, 27268.928, 27965.322, 27602.43, 27248.117, 26916.102, 26778.67, 26399.201, 25861.63, 25082.352, 24450.89, 24281.717, 23604.107, 23215.52, 22870.062, 22631.67, 22270.89, 22210.85, 21915.375, 21677.506, 21586.844, 21400.414, 21447.7, 22057.973, 22546.615, 22406.066, 21841.654, 21180.541, 21275.393, 21484.352, 22017.908, 22044.088, 22215.51, 22407.922, 22961.479, 23066.127, 22708.17, 22786.256, 22769.238, 22890.455, 23333.256, 23414.77, 23372.84, 23461.627, 23385.09, 23782.582, 23767.895, 23724.018, 24450.758, 25425.783, 27030.316, 26542.887, 26089.195, 26040.184, 26053.826, 25738.1, 25013.492, 24561.545, 23878.951, 23712.086, 22991.238, 22454.732, 22520.816, 22193.508, 21776.768, 21824.791, 21548.92, 21428.674, 21355.465, 21421.209, 21825.36, 22486.97, 23375.172, 23998.084, 23392.543, 23222.777, 24320.516, 25523.54, 27244.084, 27751.043, 28073.182, 28378.318, 28826.24, 28998.81, 28725.393, 27889.615, 27147.877, 28767.877, 29695.203, 29757.055, 29728.53, 29774.945, 29590.146, 29294.639, 28720.426, 28685.562, 29237.41, 29660.95, 30130.006, 29671.076, 29431.873, 29206.938, 28926.623, 28392.035, 27608.865, 27035.162, 26295.77, 25754.553, 25012.568, 24856.771]","[26113.28, 25734.32, 25037.22, 24722.43, 24484.18, 24308.47, 24045.37, 23830.5, 23593.44, 23502.98, 23567.36, 24002.33, 24420.41, 24894.93, 24894.03, 24837.2, 25095.66, 26017.53, 27008.46, 28072.26, 28591.04, 28926.83, 29228.84, 29360.15, 29415.09, 29152.78, 28172.32, 27930.64, 28621.55, 29596.1, 29654.76, 29644.24, 29342.59, 29389.53, 29006.21, 28802.64, 28707.91, 29276.38, 29840.06, 29509.28, 29293.18, 29096.63, 28843.07, 28600.37, 28203.41, 27702.07, 27041.49, 26558.01, 25963.31, 25606.51, 25064.59, 24736.41, 24454.05, 24281.55, 23931.28, 23773.04, 23540.31, 23491.13, 23531.11, 23962.43, 24396.17, 24938.54, 24701.17, 24820.33, 25052.07, 26064.39, 26969.68, 28044.29, 28532.6, 28867.64, 29290.6, 29460.04, 29437.4, 29324.3, 28316.85, 28338.1, 29050.94, 30079.58, 30030.21, 29905.91, 29708.28, 29736.55, 29298.14, 28894.37, 28693.95, 29224.14, 29561.44, 29176.27, 28929.39, 28809.78, 28598.59, 28248.21, 27902.44, 27433.48, 26835.52, 26386.18, 25706.84, 25437.03, 24825.38, 24524.02, 24306.32, 24106.46, 23838.9, 23608.36, 23416.96, 23387.67, 23423.44, 23756.87, 24350.22, 24859.67, 24760.12, 24776.12, 25013.08, 26045.47, 27006.61, 27973.5, 28562.59, 28879.18, 29167.07, 29280.42, 29180.4, 29007.73, 27967.21, 27777.95, 28441.2, 29390.25, 29345.35, 29169.17, 28669.05, 28807.63, 28563.71, 28534.33, 28460.33, 28802.67, 28903.41, 28398.39, 28240.46, 28076.42, 27818.46, 27559.87, 27178.52, 26618.01, 25939.07, 25602.01, 24999.08, 24566.93, 24101.06, 23757.64, 23459.96, 23339.85, 23169.48, 22842.71, 22680.86, 22647.75, 22585.63, 23182.76, 23584.34, 24214.25, 24116.75, 24092.12, 24253.31, 25460.06, 26175.02, 27297.19, 27820.64, 28264.2, 28632.17, 28943.72, 28744.92, 27949.8, 26596.73, 26268.36, 27299.55, 28931.35, 28892.93, 28805.51, 28546.48, 28542.67, 28200.98, 27890.85, 27865.81, 28468.53, 28869.62, 28477.77, 28272.14, 28140.35, 27870.06, 27662.07, 27220.44, 26756.86, 26165.22, 25617.9, 25046.62, 24522.48, 24016.77, 23774.98, 23414.92, 23299.42, 23080.16, 22753.06, 22580.88, 22516.72, 22492.85, 22908.09, 23174.83, 23503.24, 23303.33, 22997.23, 22785.47, 23279.22, 23820.37, 24707.51, 25133.25, 25573.81, 25875.66, 25895.85, 25761.65, 25566.05, 24698.55, 24335.99, 24389.3, 24725.86, 24559.9, 24404.42, 24190.53, 24228.12, 24054.86, 24146.34, 24371.86, 25101.69, 25787.18, 25566.13, 25302.3, 25079.54, 24795.38, 24562.54, 24154.88, 23726.68, 23115.27, 22607.61, 22074.9, 21677.64, 21263.08, 20922.4, 20800.37, 20598.62, 20417.82, 20151.51, 19939.78, 19879.01, 19907.21, 20184.22, 20499.02, 20782.27, 20338.37, 19781.92, 19583.34, 19420.7, 19678.34, 19954.21, 20188.5, 20409.14, 20705.44, 20787.27, 20903.71, 20950.23, 20758.96, 20800.57, 20958.3, 21325.34, 21274.83, 21367.64, 21370.59, 21600.94, 21750.63, 22032.66, 22328.26, 23332.84, 24815.02, 24846.89, 24621.89, 24415.23, 24235.34, 24079.6, 23787.53, 23348.89, 22975.58, 22517.5, 22138.03, 21720.86, 21234.03, 21093.04, 20764.12, 20555.99, 20396.82, 20217.32, 20050.21, 20073.21, 20093.95, 20594.95, 21188.96, 21815.72, 21997.87, 22440.52, 23039.9, 24388.36, 25382.51, 26677.42, 27351.53, 27871.71, 28288.31, 28596.4, 28639.71, 28558.72, 27692.97, 27550.22, 28290.14, 29352.23, 29356.37, 29366.61, 29240.75, 29355.52, 28889.46, 28701.42, 28615.68, 29000.59, 29607.89, 29246.37, 28992.5, 28836.49, 28398.31, 28049.9, 27587.5, 27090.28, 26442.36, 26038.94, 25314.62, 24798.02, 24501.51, 24209.07, 23948.39, 23726.46, 23364.31, 23234.56, 23016.05, 22947.47, 22904.98, 23266.42, 23678.16, 24242.89, 24214.47, 24283.2, 24481.79, 25628.46, 26440.74, 27514.27, 28102.63, 28546.69, 28876.56, 29135.28, 29145.22, 28932.68, 27983.86, 27946.89, 28675.34, 29662.94, 29818.67, 29704.5, 29451.3, 29549.66, 29192.91, 28856.86, 28808.78, 29310.52, 29990.75, 29638.63, 29429.42, 29200.42, 28924.84, 28650.36, 28233.55, 27792.13, 27073.72, 26575.15, 25935.09, 25448.75, 24878.58, 24515.26, 24225.5, 24100.16, 23816.48, 23540.39, 23279.45, 23314.08, 23308.8, 23639.04, 24087.54, 24675.48, 24669.29, 24609.34, 24831.39, 25865.13, 26809.72, 27801.09, 28456.65, 28764.66, 29113.73, 29310.67, 29285.8, 29130.64, 28166.62, 28075.38, 28727.18, 29803.05, 29858.37, 29638.48, 29455.12, 29425.2, 28955.94, 28863.83, 28599.12, 29311.72, 29816.09, 29657.16, 29398.21, 29276.31, 28955.34, 28772.47, 28388.93, 27897.35, 27066.05, 26612.1, 25860.47, 25501.38, 24970.65, 24584.91, 24404.11, 24251.74, 24092.14, 23822.38, 23573.0, 23417.8, 23371.42, 23833.61, 24229.73, 24775.15, 24653.13, 24438.37, 24746.16, 25868.74, 26708.46, 27724.26, 28127.85, 28615.07, 29008.54, 29168.98, 29332.14, 28952.58, 28045.65, 27946.07, 28734.43, 29828.06, 29845.57, 29739.0, 29644.67, 29655.27, 29197.64, 28838.19, 28656.79, 29179.02, 30017.32, 29775.43, 29530.33, 29263.72, 28970.85, 28901.58, 28451.26, 27815.3, 27244.2, 26731.79, 26019.33, 25509.38, 24979.85, 24662.67, 24284.5, 24134.13, 23777.12, 23550.07, 23315.79, 23282.5, 23122.88, 23614.48, 24053.59, 24491.48, 24442.43, 24387.88, 24599.51, 25600.28, 26435.79, 27506.74, 27989.09, 28387.21, 28727.92, 28987.56, 28825.22, 27940.68, 26626.69, 26422.94, 27784.75, 29264.77, 29354.19, 29228.7, 29018.71, 29109.22, 28803.4, 28515.36, 28198.97, 28600.85, 29391.83, 29152.42, 28816.8, 28693.25, 28305.46, 28007.79, 27627.21, 27032.91, 26432.72, 25941.16, 25587.58, 24913.14, 24349.06, 23985.3, 23648.41, 23466.97, 23226.15, 22918.98, 22573.17, 22514.63, 22528.66, 22810.69, 23202.24, 23502.39, 23131.07, 22886.62, 22684.2, 23242.69, 23748.71, 24710.17, 25151.11, 25424.73, 25857.63, 26007.1, 26061.25, 25967.3, 25279.75, 25121.22, 25310.45, 25838.16, 25939.45, 25785.38, 25596.81, 25569.23, 25319.34, 25191.36, 25188.35, 26061.99, 27291.91, 27166.99, 26763.99, 26581.58, 26149.16, 26002.62, 25425.01, 25031.09, 24370.12, 23945.57, 23402.8, 22894.4, 22460.27, 22177.58, 21864.19, 21519.17, 21364.15, 21107.03, 20971.23, 20842.7, 20711.29, 21044.62, 21296.34, 21588.06, 21301.07, 20653.9, 20252.56, 20407.72, 20569.56, 20937.82, 21222.7, 21451.33, 21734.44, 21991.45, 22028.84, 22029.31, 21893.47, 21997.45, 22092.09, 22377.19, 22360.62, 22414.24, 22414.85, 22596.73, 22795.36, 22925.83, 23145.65, 24038.83, 25520.45, 25711.57, 25416.52, 25311.79, 25081.07, 24919.88, 24594.54, 24058.01, 23563.79, 23161.46, 22601.37, 22188.52, 21660.15, 21486.63, 21207.1, 21116.45, 20749.76, 20593.04, 20500.95, 20458.72, 20541.09, 21194.87, 21824.78, 22589.02, 22424.72, 22248.68, 22477.2, 23748.24, 24677.53, 25769.44, 26412.05, 26965.65, 27414.27, 27812.46, 27893.87, 27705.88, 26770.48, 26650.68, 27499.53, 28599.21, 28691.99, 28771.93, 28659.0, 28729.63, 28370.99, 28086.19, 27911.87, 28340.46, 29066.65, 28765.66, 28533.29, 28517.12, 28189.24, 27962.75, 27493.22, 26829.94, 26172.47, 25641.87, 25103.46, 24578.11, 23938.39, 23645.24, 23448.18, 23200.01, 22965.82, 22732.04, 22516.81, 22479.43, 22538.84, 22989.57, 23544.43, 24081.48, 23983.27, 23618.31, 23665.89, 24632.0, 25571.22, 26706.43, 27167.46, 27546.5, 27943.22, 28195.88, 28295.01, 28136.8, 27310.53, 27174.1, 27964.34, 29133.63, 29256.5, 29257.37, 29177.89, 29166.89, 28872.26, 28670.41, 28310.36, 28817.46, 29555.73, 29411.93, 29190.97, 28982.12, 28704.46, 28419.26, 28117.95, 27514.54, 26849.65, 26333.47, 25597.04, 25218.65, 24632.19, 24296.24, 24053.03, 23812.44, 23563.79, 23348.56, 23088.18, 22990.41, 23039.35, 23686.54, 24208.34, 24812.72, 24594.92, 24242.2, 24256.24, 25142.45, 26067.9, 27191.78, 27608.85, 28079.48, 28342.35, 28779.47, 28749.51, 28552.4, 27612.74, 27524.53, 28361.31, 29423.77, 29441.8, 29433.48, 29289.55, 29418.55, 29076.12, 28881.74, 28628.39, 29240.64, 29923.46, 29684.13, 29457.28, 29300.57, 29119.63, 28898.35, 28486.21, 27858.6, 27071.97, 26702.96, 25952.42, 25571.05, 25094.47, 24613.35, 24320.06, 24127.24, 23937.08, 23677.81, 23407.41, 23357.1, 23386.61, 23976.74, 24470.529999999995, 25228.75, 25061.88, 24740.18, 24649.73, 25570.51, 26376.72, 27438.19, 27965.61, 28298.18, 28558.98, 28962.71, 29046.57, 28805.91, 27839.17, 27797.76, 28508.59, 29601.8, 29549.99, 29551.31, 29467.2, 29532.07, 29173.72, 28951.99, 28697.689999999995, 29242.61, 29920.67, 29801.19, 29528.94, 29400.72, 29091.88, 28876.22, 28526.91, 27977.56, 27264.43, 26822.21, 26085.8, 25653.43, 25193.7, 24800.52, 24560.05, 24380.05, 24047.12, 23889.22, 23622.17, 23518.65, 23577.48, 24054.45, 24589.2, 25213.09, 25059.38, 24642.22, 24689.38, 25582.33, 26232.85, 27412.61, 27963.27, 28190.64, 28800.91, 29155.86, 29044.23, 28221.52, 26891.87, 26707.0, 28067.41, 29607.25, 29748.91, 29604.44, 29459.76, 29594.53, 29234.06, 28991.88, 28656.08, 28927.51, 29886.29, 29675.0, 29296.08, 29305.66, 28845.43, 28561.41, 28110.26, 27597.77, 26887.7, 26389.98, 25774.54, 25345.62, 24804.36, 24487.02, 24171.45, 24009.69, 23605.66, 23421.8, 23236.22, 22955.18, 22943.25, 23322.06, 23750.53, 24225.29, 23800.73, 23351.04, 22951.07, 23553.47, 24118.68, 24939.65, 25487.84, 25884.74, 26246.89, 26386.46, 26548.08, 26541.24, 25852.27, 25728.76, 25893.85, 26512.99, 26536.01, 26388.78, 26166.71, 26171.32, 26024.79, 25979.3, 25952.08, 26779.35, 27805.03, 27929.73, 27623.67, 27327.28, 27035.05, 26832.09, 26462.66, 25897.79, 25244.16, 24812.21, 24222.4, 23843.35, 23385.43, 23071.84, 22726.27, 22559.05, 22300.41, 22074.61, 21849.75, 21668.23, 21614.29, 21937.72, 22285.29, 22560.77, 22181.76, 21650.95, 21220.4, 21339.04, 21474.65, 21883.26, 22056.48, 22313.15, 22644.67, 22964.89, 22916.14, 22975.19, 22819.81, 22889.36, 23098.75, 23365.48, 23420.03, 23487.24, 23379.9, 23641.5, 23704.7, 23781.42, 24152.77, 24938.07, 26394.18, 26635.89, 26436.31, 26244.96, 26127.64, 25982.08, 25609.99, 25175.02, 24569.13, 24176.21, 23628.44, 23148.94, 22885.03, 22559.59, 22238.5, 22089.23, 21823.11, 21684.79, 21546.08, 21525.06, 21774.2, 22276.27, 23070.8, 23816.02, 23722.31, 23556.26, 23621.8, 24619.31, 25770.7, 26987.49, 27538.19, 27997.14, 28339.16, 28775.8, 28865.06, 28680.49, 27816.7, 27810.45, 28543.41, 29596.26, 29745.0, 29811.77, 29620.68, 29634.84, 29204.63, 29008.69, 28860.79, 29374.69, 30137.82, 29911.09, 29604.41, 29530.73, 29320.45, 29032.45, 28515.71, 27969.31, 27248.56, 26729.68, 26002.25, 25634.66, 25133.51]"
