Datetime,Predicted_MW
7/16/2024 21:00,28117.832
7/16/2024 21:30,27791.316
7/16/2024 22:00,27204.824
7/16/2024 22:30,26534.068
7/16/2024 23:00,26136.73
7/16/2024 23:30,25443.729
7/16/2024 23:59,25137.576
7/17/2024 0:30,24611.084
7/17/2024 1:00,24318.893
7/17/2024 1:30,24175.6
7/17/2024 2:00,24003.982
7/17/2024 2:30,23765.305
7/17/2024 3:00,23590.33
7/17/2024 3:30,23366.127
7/17/2024 4:00,23317.34
7/17/2024 4:30,23418.428
7/17/2024 5:00,24218.71
7/17/2024 5:30,24911.564
7/17/2024 6:00,25547.932
7/17/2024 6:30,25289.416
7/17/2024 7:00,24752.066
7/17/2024 7:30,25120.059
7/17/2024 8:00,26188.078
7/17/2024 8:30,27551.805
7/17/2024 9:00,28364.584
7/17/2024 9:30,28525.48
7/17/2024 10:00,28679.836
7/17/2024 10:30,28905.42
7/17/2024 11:00,29105.562
7/17/2024 11:30,28917.908
7/17/2024 12:00,28637.227
7/17/2024 12:30,27777.404
7/17/2024 13:00,27935.17
7/17/2024 13:30,28922.455
7/17/2024 14:00,29612.14
7/17/2024 14:30,29092.941
7/17/2024 15:00,29159.184
7/17/2024 15:30,28920.234
7/17/2024 16:00,29221.54
7/17/2024 16:30,28735.469
7/17/2024 17:00,28728.924
7/17/2024 17:30,28445.625
7/17/2024 18:00,29213.508
7/17/2024 18:30,29594.19
7/17/2024 19:00,29099.627
7/17/2024 19:30,28856.96
7/17/2024 20:00,28840.402
7/17/2024 20:30,28680.332
7/17/2024 21:00,28412.943
7/17/2024 21:30,27929.443
7/17/2024 22:00,27272.016
7/17/2024 22:30,26442.992
7/17/2024 23:00,26230.242
7/17/2024 23:30,25515.148
7/17/2024 23:59,25192.682
7/18/2024 0:30,24883.23
7/18/2024 1:00,24453.354
7/18/2024 1:30,24098.084
7/18/2024 2:00,24061.771
7/18/2024 2:30,24017.1
7/18/2024 3:00,23842.76
7/18/2024 3:30,23681.104
7/18/2024 4:00,23707.324
7/18/2024 4:30,23813.336
7/18/2024 5:00,24535.514
7/18/2024 5:30,24998.61
7/18/2024 6:00,25833.01
7/18/2024 6:30,25637.104
7/18/2024 7:00,25155.295
7/18/2024 7:30,25674.102
7/18/2024 8:00,26720.164
7/18/2024 8:30,27813.531
7/18/2024 9:00,28535.24
7/18/2024 9:30,28855.969
7/18/2024 10:00,28784.807
7/18/2024 10:30,29027.705
7/18/2024 11:00,29205.586
7/18/2024 11:30,29171.602
7/18/2024 12:00,28772.82
7/18/2024 12:30,27847.59
7/18/2024 13:00,28140.916
7/18/2024 13:30,28949.213
7/18/2024 14:00,29698.645
7/18/2024 14:30,29075.154
7/18/2024 15:00,29225.273
7/18/2024 15:30,29121.182
7/18/2024 16:00,29294.314
7/18/2024 16:30,28799.342
7/18/2024 17:00,28807.484
7/18/2024 17:30,28557.873
7/18/2024 18:00,29227.955
7/18/2024 18:30,29539.346
7/18/2024 19:00,29187.393
7/18/2024 19:30,28853.164
7/18/2024 20:00,28853.277
7/18/2024 20:30,28534.002
7/18/2024 21:00,28291.576
7/18/2024 21:30,27885.697
7/18/2024 22:00,27303.852
7/18/2024 22:30,26578.113
7/18/2024 23:00,26256.125
7/18/2024 23:30,25606.016
7/18/2024 23:59,25235.285
7/19/2024 0:30,24849.592
7/19/2024 1:00,24546.764
7/19/2024 1:30,24377.152
7/19/2024 2:00,24331.7
7/19/2024 2:30,24032.984
7/19/2024 3:00,23953.594
7/19/2024 3:30,23783.467
7/19/2024 4:00,23763.488
7/19/2024 4:30,23909.383
7/19/2024 5:00,24544.154
7/19/2024 5:30,25211.23
7/19/2024 6:00,25900.91
7/19/2024 6:30,25606.98
7/19/2024 7:00,25029.174
7/19/2024 7:30,25671.85
7/19/2024 8:00,26712.922
7/19/2024 8:30,27544.498
7/19/2024 9:00,28471.934
7/19/2024 9:30,28828.98
7/19/2024 10:00,28620.28
7/19/2024 10:30,29245.012
7/19/2024 11:00,29307.8
7/19/2024 11:30,29011.6
7/19/2024 12:00,28166.44
7/19/2024 12:30,26957.025
7/19/2024 13:00,27221.256
7/19/2024 13:30,28862.266
7/19/2024 14:00,29879.03
7/19/2024 14:30,29198.635
7/19/2024 15:00,29153.371
7/19/2024 15:30,29090.473
7/19/2024 16:00,29358.605
7/19/2024 16:30,28927.107
7/19/2024 17:00,28831.61
7/19/2024 17:30,28505.652
7/19/2024 18:00,28915.332
7/19/2024 18:30,29657.898
7/19/2024 19:00,29116.832
7/19/2024 19:30,28612.105
7/19/2024 20:00,28854.648
7/19/2024 20:30,28348.158
7/19/2024 21:00,28031.045
7/19/2024 21:30,27594.297
7/19/2024 22:00,27093.188
7/19/2024 22:30,26307.805
7/19/2024 23:00,25922.709
7/19/2024 23:30,25383.691
7/19/2024 23:59,25030.744
7/20/2024 0:30,24496.027
7/20/2024 1:00,24272.748
7/20/2024 1:30,24008.965
7/20/2024 2:00,23958.756
